user_id,work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size,job_field,company_location_na,employment_mode
4892,2022,Senior-level,Full-time,Data Science Manager,245100,United States,Medium,data science,True,Onsite
4893,2022,Senior-level,Full-time,Data Scientist,168000,United States,Medium,data science,True,Remote
4894,2022,Senior-level,Full-time,Data Scientist,130000,United States,Medium,data science,True,Remote
4895,2022,Senior-level,Full-time,Data Scientist,136000,United States,Medium,data science,True,Remote
4896,2022,Senior-level,Full-time,Data Scientist,104000,United States,Medium,data science,True,Remote
4897,2022,Mid-level,Full-time,Data Engineer,161000,United States,Medium,data engineering,True,Remote
4898,2022,Mid-level,Full-time,Data Engineer,118000,United States,Medium,data engineering,True,Remote
4899,2022,Senior-level,Full-time,Applied Scientist,205000,United States,Medium,data science,True,Remote
4900,2022,Senior-level,Full-time,Applied Scientist,184000,United States,Medium,data science,True,Remote
4901,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
4902,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
4903,2022,Senior-level,Full-time,Data Science Manager,247500,United States,Medium,data science,True,Onsite
4904,2022,Senior-level,Full-time,Data Science Manager,172200,United States,Medium,data science,True,Onsite
4905,2022,Senior-level,Full-time,Data Management Specialist,68293,Italy,Large,data engineering,False,Onsite
4906,2022,Senior-level,Full-time,Data Analyst,177000,United States,Medium,data analytics,True,Onsite
4907,2022,Senior-level,Full-time,Data Analyst,131000,United States,Medium,data analytics,True,Onsite
4908,2022,Senior-level,Full-time,Applied Scientist,205000,United States,Medium,data science,True,Remote
4909,2022,Senior-level,Full-time,Applied Scientist,184000,United States,Medium,data science,True,Remote
4910,2022,Senior-level,Full-time,Data Engineer,146000,United States,Medium,data engineering,True,Onsite
4911,2022,Senior-level,Full-time,Data Engineer,102000,United States,Medium,data engineering,True,Onsite
4912,2022,Senior-level,Full-time,Data Analyst,169000,United States,Medium,data analytics,True,Onsite
4913,2022,Senior-level,Full-time,Data Analyst,110600,United States,Medium,data analytics,True,Onsite
4914,2022,Senior-level,Full-time,Applied Scientist,230000,United States,Medium,data science,True,Remote
4915,2022,Senior-level,Full-time,Applied Scientist,196000,United States,Medium,data science,True,Remote
4916,2022,Senior-level,Full-time,Data Engineer,135000,United States,Medium,data engineering,True,Onsite
4917,2022,Senior-level,Full-time,Data Engineer,100000,United States,Medium,data engineering,True,Onsite
4918,2022,Mid-level,Full-time,Data Engineer,80000,United States,Medium,data engineering,True,Onsite
4919,2022,Mid-level,Full-time,Data Engineer,65000,United States,Medium,data engineering,True,Onsite
4920,2022,Senior-level,Full-time,Data Engineer,135000,United States,Medium,data engineering,True,Onsite
4921,2022,Senior-level,Full-time,Data Engineer,100000,United States,Medium,data engineering,True,Onsite
4922,2022,Senior-level,Full-time,Data Engineer,61566,Great Britain,Medium,data engineering,False,Remote
4923,2022,Senior-level,Full-time,Data Engineer,43096,Great Britain,Medium,data engineering,False,Remote
4924,2022,Mid-level,Full-time,Data Engineer,175000,United States,Medium,data engineering,True,Remote
4925,2022,Mid-level,Full-time,Data Engineer,135000,United States,Medium,data engineering,True,Remote
4926,2022,Entry-level,Full-time,Data Scientist,80000,United States,Medium,data science,True,Onsite
4927,2022,Senior-level,Full-time,Data Engineer,231250,United States,Medium,data engineering,True,Remote
4928,2022,Senior-level,Full-time,Data Engineer,138750,United States,Medium,data engineering,True,Remote
4929,2022,Senior-level,Full-time,Analytics Engineer,193750,United States,Medium,data analytics,True,Remote
4930,2022,Senior-level,Full-time,Analytics Engineer,116250,United States,Medium,data analytics,True,Remote
4931,2022,Senior-level,Full-time,Data Engineer,231250,United States,Medium,data engineering,True,Remote
4932,2022,Senior-level,Full-time,Data Engineer,138750,United States,Medium,data engineering,True,Remote
4933,2022,Senior-level,Full-time,Analytics Engineer,231250,United States,Medium,data analytics,True,Remote
4934,2022,Senior-level,Full-time,Analytics Engineer,138750,United States,Medium,data analytics,True,Remote
4935,2022,Senior-level,Full-time,Analytics Engineer,231250,United States,Medium,data analytics,True,Remote
4936,2022,Senior-level,Full-time,Analytics Engineer,138750,United States,Medium,data analytics,True,Remote
4937,2022,Senior-level,Full-time,Data Engineer,193750,United States,Medium,data engineering,True,Remote
4938,2022,Senior-level,Full-time,Data Engineer,116250,United States,Medium,data engineering,True,Remote
4939,2022,Senior-level,Full-time,Data Scientist,208000,United States,Medium,data science,True,Remote
4940,2022,Senior-level,Full-time,Data Scientist,127000,United States,Medium,data science,True,Remote
4941,2022,Senior-level,Full-time,Research Scientist,300000,United States,Medium,data science,True,Remote
4942,2022,Senior-level,Full-time,Research Scientist,196000,United States,Medium,data science,True,Remote
4943,2022,Senior-level,Full-time,Machine Learning Engineer,204500,United States,Medium,machine learning,True,Onsite
4944,2022,Senior-level,Full-time,Machine Learning Engineer,142200,United States,Medium,machine learning,True,Onsite
4945,2021,Mid-level,Freelance,Autonomous Vehicle Technician,45555,Bahamas,Medium,other,False,Hybrid
4946,2022,Senior-level,Full-time,Data Engineer,185900,United States,Medium,data engineering,True,Onsite
4947,2022,Senior-level,Full-time,Data Engineer,129300,United States,Medium,data engineering,True,Onsite
4948,2022,Senior-level,Full-time,Data Scientist,47280,Spain,Medium,data science,False,Onsite
4949,2022,Senior-level,Full-time,Data Scientist,37824,Spain,Medium,data science,False,Onsite
4950,2022,Senior-level,Full-time,Machine Learning Engineer,204500,United States,Medium,machine learning,True,Onsite
4951,2022,Senior-level,Full-time,Machine Learning Engineer,142200,United States,Medium,machine learning,True,Onsite
4952,2022,Senior-level,Full-time,Data Scientist,205000,United States,Medium,data science,True,Remote
4953,2022,Senior-level,Full-time,Data Scientist,185000,United States,Medium,data science,True,Remote
4954,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
4955,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
4956,2022,Senior-level,Full-time,Machine Learning Engineer,247500,United States,Medium,machine learning,True,Onsite
4957,2022,Senior-level,Full-time,Machine Learning Engineer,172200,United States,Medium,machine learning,True,Onsite
4958,2022,Entry-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Onsite
4959,2022,Entry-level,Full-time,Data Engineer,135000,United States,Medium,data engineering,True,Onsite
4960,2022,Mid-level,Full-time,Data Analyst,150000,United States,Medium,data analytics,True,Onsite
4961,2022,Mid-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Onsite
4962,2022,Senior-level,Full-time,Data Analyst,110000,United States,Medium,data analytics,True,Onsite
4963,2022,Senior-level,Full-time,Data Analyst,95000,United States,Medium,data analytics,True,Onsite
4964,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
4965,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
4966,2022,Senior-level,Full-time,Applied Scientist,205000,United States,Medium,data science,True,Remote
4967,2022,Senior-level,Full-time,Applied Scientist,184000,United States,Medium,data science,True,Remote
4968,2022,Entry-level,Full-time,Data Scientist,17684,Hungary,Medium,data science,False,Remote
4969,2022,Senior-level,Full-time,Data Science Tech Lead,375000,United States,Large,data science,True,Hybrid
4970,2022,Senior-level,Full-time,Data Engineer,191200,United States,Medium,data engineering,True,Onsite
4971,2022,Senior-level,Full-time,Data Engineer,130000,United States,Medium,data engineering,True,Onsite
4972,2022,Senior-level,Full-time,Data Scientist,225000,United States,Medium,data science,True,Onsite
4973,2022,Senior-level,Full-time,Data Scientist,156400,United States,Medium,data science,True,Onsite
4974,2022,Senior-level,Full-time,Data Analyst,169000,United States,Medium,data analytics,True,Onsite
4975,2022,Senior-level,Full-time,Data Analyst,110600,United States,Medium,data analytics,True,Onsite
4976,2022,Senior-level,Full-time,Machine Learning Engineer,204500,United States,Medium,machine learning,True,Onsite
4977,2022,Senior-level,Full-time,Machine Learning Engineer,142200,United States,Medium,machine learning,True,Onsite
4978,2022,Mid-level,Full-time,Machine Learning Engineer,104663,Great Britain,Medium,machine learning,False,Onsite
4979,2022,Mid-level,Full-time,Machine Learning Engineer,80036,Great Britain,Medium,machine learning,False,Onsite
4980,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
4981,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
4982,2022,Senior-level,Full-time,Data Scientist,140700,United States,Medium,data science,True,Onsite
4983,2022,Senior-level,Full-time,Data Scientist,93800,United States,Medium,data science,True,Onsite
4984,2022,Senior-level,Full-time,Data Scientist,350000,United States,Medium,data science,True,Remote
4985,2022,Senior-level,Full-time,Data Scientist,135000,United States,Medium,data science,True,Remote
4986,2022,Senior-level,Full-time,Data Analyst,115934,United States,Medium,data analytics,True,Remote
4987,2022,Senior-level,Full-time,Data Analyst,81666,United States,Medium,data analytics,True,Remote
4988,2022,Mid-level,Full-time,Machine Learning Engineer,104697,Switzerland,Large,machine learning,False,Remote
4989,2022,Entry-level,Full-time,Machine Learning Developer,33000,Germany,Small,machine learning,False,Remote
4990,2022,Entry-level,Full-time,Machine Learning Scientist,34672,Germany,Small,data science,False,Remote
4991,2022,Senior-level,Full-time,Machine Learning Engineer,201000,United States,Medium,machine learning,True,Onsite
4992,2022,Senior-level,Full-time,Machine Learning Engineer,119000,United States,Medium,machine learning,True,Onsite
4993,2022,Senior-level,Full-time,Data Engineer,175000,United States,Medium,data engineering,True,Remote
4994,2022,Senior-level,Full-time,Data Engineer,150000,United States,Medium,data engineering,True,Remote
4995,2022,Senior-level,Full-time,Data Analyst,154560,United States,Medium,data analytics,True,Onsite
4996,2022,Senior-level,Full-time,Data Analyst,123648,United States,Medium,data analytics,True,Onsite
4997,2022,Senior-level,Full-time,Data Analyst,130000,United States,Medium,data analytics,True,Onsite
4998,2022,Senior-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Onsite
4999,2022,Mid-level,Full-time,Data Engineer,170000,United States,Medium,data engineering,True,Onsite
5000,2022,Mid-level,Full-time,Data Engineer,145000,United States,Medium,data engineering,True,Onsite
5001,2022,Senior-level,Full-time,Data Engineer,135000,United States,Medium,data engineering,True,Remote
5002,2022,Senior-level,Full-time,Data Engineer,100000,United States,Medium,data engineering,True,Remote
5003,2022,Senior-level,Full-time,Data Scientist,247500,United States,Medium,data science,True,Onsite
5004,2022,Senior-level,Full-time,Data Scientist,172200,United States,Medium,data science,True,Onsite
5005,2022,Senior-level,Full-time,Data Scientist,177500,United States,Medium,data science,True,Remote
5006,2022,Senior-level,Full-time,Data Scientist,134000,United States,Medium,data science,True,Remote
5007,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
5008,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
5009,2022,Senior-level,Full-time,Data Architect,192564,United States,Medium,analytics architect,True,Remote
5010,2022,Senior-level,Full-time,Data Architect,144854,United States,Medium,analytics architect,True,Remote
5011,2022,Senior-level,Full-time,Data Analyst,130000,United States,Medium,data analytics,True,Onsite
5012,2022,Senior-level,Full-time,Data Analyst,105000,United States,Medium,data analytics,True,Onsite
5013,2022,Senior-level,Full-time,Data Engineer,179305,United States,Medium,data engineering,True,Remote
5014,2022,Senior-level,Full-time,Data Engineer,142127,United States,Medium,data engineering,True,Remote
5015,2022,Senior-level,Full-time,Data Engineer,315000,United States,Medium,data engineering,True,Remote
5016,2022,Senior-level,Full-time,Data Engineer,225000,United States,Medium,data engineering,True,Remote
5017,2022,Senior-level,Full-time,Data Scientist,243900,United States,Medium,data science,True,Remote
5018,2022,Senior-level,Full-time,Data Scientist,156600,United States,Medium,data science,True,Remote
5019,2022,Mid-level,Full-time,Data Analyst,206000,United States,Medium,data analytics,True,Onsite
5020,2022,Mid-level,Full-time,Data Analyst,160000,United States,Medium,data analytics,True,Onsite
5021,2022,Mid-level,Full-time,Data Analyst,109000,United States,Medium,data analytics,True,Onsite
5022,2022,Mid-level,Full-time,Data Analyst,79000,United States,Medium,data analytics,True,Onsite
5023,2022,Mid-level,Full-time,Data Analyst,160000,United States,Medium,data analytics,True,Onsite
5024,2022,Mid-level,Full-time,Data Analyst,109000,United States,Medium,data analytics,True,Onsite
5025,2022,Mid-level,Full-time,Data Scientist Lead,89306,Austria,Large,data science,False,Hybrid
5026,2022,Senior-level,Full-time,Data Engineer,182500,United States,Medium,data engineering,True,Remote
5027,2022,Senior-level,Full-time,Data Engineer,128500,United States,Medium,data engineering,True,Remote
5028,2022,Mid-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Remote
5029,2022,Mid-level,Full-time,Data Engineer,90000,United States,Medium,data engineering,True,Remote
5030,2022,Entry-level,Full-time,Data Manager,77300,United States,Medium,data engineering,True,Remote
5031,2022,Entry-level,Full-time,Data Manager,45600,United States,Medium,data engineering,True,Remote
5032,2022,Senior-level,Full-time,Data Analyst,127000,United States,Medium,data analytics,True,Remote
5033,2022,Senior-level,Full-time,Data Analyst,110000,United States,Medium,data analytics,True,Remote
5034,2022,Senior-level,Full-time,Data Architect,210000,United States,Medium,analytics architect,True,Remote
5035,2022,Senior-level,Full-time,Data Architect,136000,United States,Medium,analytics architect,True,Remote
5036,2022,Senior-level,Full-time,Data Engineer,170000,United States,Medium,data engineering,True,Remote
5037,2022,Senior-level,Full-time,Data Engineer,140000,United States,Medium,data engineering,True,Remote
5038,2022,Senior-level,Full-time,Data Engineer,247500,United States,Medium,data engineering,True,Onsite
5039,2022,Senior-level,Full-time,Data Engineer,172200,United States,Medium,data engineering,True,Onsite
5040,2022,Senior-level,Full-time,Data Engineer,225000,United States,Medium,data engineering,True,Onsite
5041,2022,Senior-level,Full-time,Data Engineer,184100,United States,Medium,data engineering,True,Onsite
5042,2022,Mid-level,Full-time,Machine Learning Engineer,130000,United States,Medium,machine learning,True,Onsite
5043,2022,Mid-level,Full-time,Machine Learning Engineer,90000,United States,Medium,machine learning,True,Onsite
5044,2022,Mid-level,Full-time,Data Scientist,120000,United States,Medium,data science,True,Remote
5045,2022,Mid-level,Full-time,Data Scientist,100000,United States,Medium,data science,True,Remote
5046,2022,Mid-level,Full-time,Data Scientist,85000,United States,Medium,data science,True,Remote
5047,2022,Mid-level,Full-time,Data Scientist,78000,United States,Medium,data science,True,Remote
5048,2022,Senior-level,Full-time,Data Engineer,161000,United States,Medium,data engineering,True,Remote
5049,2022,Senior-level,Full-time,Data Engineer,110000,United States,Medium,data engineering,True,Remote
5050,2022,Senior-level,Full-time,Data Scientist,136000,United States,Medium,data science,True,Remote
5051,2022,Senior-level,Full-time,Data Scientist,104000,United States,Medium,data science,True,Remote
5052,2022,Senior-level,Full-time,Data Scientist,47280,Spain,Medium,data science,False,Onsite
5053,2022,Senior-level,Full-time,Data Scientist,37824,Spain,Medium,data science,False,Onsite
5054,2022,Executive/Director,Full-time,Head of Data,205000,United States,Medium,data engineering,True,Onsite
5055,2022,Executive/Director,Full-time,Head of Data,160000,United States,Medium,data engineering,True,Onsite
5056,2022,Senior-level,Full-time,Data Analyst,169000,United States,Medium,data analytics,True,Onsite
5057,2022,Senior-level,Full-time,Data Analyst,110600,United States,Medium,data analytics,True,Onsite
5058,2022,Entry-level,Full-time,Data Engineer,61566,Great Britain,Medium,data engineering,False,Remote
5059,2022,Entry-level,Full-time,Data Engineer,49253,Great Britain,Medium,data engineering,False,Remote
5060,2022,Senior-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Onsite
5061,2022,Senior-level,Full-time,Data Engineer,130000,United States,Medium,data engineering,True,Onsite
5062,2022,Senior-level,Full-time,Data Scientist,245000,United States,Medium,data science,True,Onsite
5063,2022,Senior-level,Full-time,Data Scientist,180000,United States,Medium,data science,True,Onsite
5064,2022,Senior-level,Full-time,Data Engineer,135000,United States,Medium,data engineering,True,Onsite
5065,2022,Senior-level,Full-time,Data Engineer,100000,United States,Medium,data engineering,True,Onsite
5066,2022,Senior-level,Full-time,Data Engineer,220000,United States,Medium,data engineering,True,Onsite
5067,2022,Senior-level,Full-time,Data Engineer,150000,United States,Medium,data engineering,True,Onsite
5068,2022,Senior-level,Full-time,Data Scientist,198440,United States,Large,data science,True,Onsite
5069,2022,Senior-level,Full-time,Data Scientist,144000,United States,Large,data science,True,Onsite
5070,2022,Senior-level,Full-time,Data Engineer,240000,United States,Medium,data engineering,True,Onsite
5071,2022,Senior-level,Full-time,Data Engineer,170000,United States,Medium,data engineering,True,Onsite
5072,2022,Senior-level,Full-time,Data Scientist,198440,United States,Medium,data science,True,Onsite
5073,2022,Senior-level,Full-time,Data Scientist,144000,United States,Medium,data science,True,Onsite
5074,2022,Mid-level,Full-time,Data Analyst,150000,United States,Medium,data analytics,True,Remote
5075,2022,Mid-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Remote
5076,2022,Senior-level,Full-time,Data Analyst,120000,United States,Medium,data analytics,True,Onsite
5077,2022,Senior-level,Full-time,Data Analyst,95000,United States,Medium,data analytics,True,Onsite
5078,2022,Mid-level,Full-time,Data Scientist,57872,Great Britain,Medium,data science,False,Hybrid
5079,2022,Entry-level,Full-time,Data Analyst,64000,United States,Large,data analytics,True,Remote
5080,2022,Entry-level,Full-time,Data Scientist,39925,France,Large,data science,False,Hybrid
5081,2022,Senior-level,Full-time,Machine Learning Engineer,187200,Canada,Medium,machine learning,True,Remote
5082,2022,Senior-level,Full-time,Machine Learning Engineer,116100,Canada,Medium,machine learning,True,Remote
5083,2022,Senior-level,Full-time,Data Analyst,150000,United States,Medium,data analytics,True,Onsite
5084,2022,Senior-level,Full-time,Data Analyst,127000,United States,Medium,data analytics,True,Onsite
5085,2022,Senior-level,Full-time,Data Engineer,275000,United States,Medium,data engineering,True,Remote
5086,2022,Senior-level,Full-time,Data Engineer,166000,United States,Medium,data engineering,True,Remote
5087,2022,Senior-level,Full-time,Data Scientist,159699,United States,Medium,data science,True,Onsite
5088,2022,Senior-level,Full-time,Data Scientist,138938,United States,Medium,data science,True,Onsite
5089,2022,Entry-level,Full-time,BI Analyst,76000,United States,Large,data analytics,True,Hybrid
5090,2022,Senior-level,Full-time,Data Analyst,166700,United States,Medium,data analytics,True,Onsite
5091,2022,Senior-level,Full-time,Data Analyst,119000,United States,Medium,data analytics,True,Onsite
5092,2022,Senior-level,Full-time,Data Analyst,130000,United States,Medium,data analytics,True,Onsite
5093,2022,Senior-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Onsite
5094,2022,Senior-level,Full-time,Analytics Engineer,103432,Great Britain,Medium,data analytics,False,Onsite
5095,2022,Senior-level,Full-time,Analytics Engineer,92350,Great Britain,Medium,data analytics,False,Onsite
5096,2022,Senior-level,Full-time,Data Analyst,80000,United States,Medium,data analytics,True,Onsite
5097,2022,Senior-level,Full-time,Data Analyst,52500,United States,Medium,data analytics,True,Onsite
5098,2022,Senior-level,Full-time,Data Engineer,236000,United States,Medium,data engineering,True,Remote
5099,2022,Senior-level,Full-time,Data Engineer,182000,United States,Medium,data engineering,True,Remote
5100,2022,Senior-level,Full-time,Data Scientist,180000,United States,Medium,data science,True,Remote
5101,2022,Senior-level,Full-time,Data Scientist,140000,United States,Medium,data science,True,Remote
5102,2022,Senior-level,Full-time,Data Scientist,225000,United States,Medium,data science,True,Onsite
5103,2022,Senior-level,Full-time,Data Scientist,156400,United States,Medium,data science,True,Onsite
5104,2022,Senior-level,Full-time,Data Analyst,135000,United States,Medium,data analytics,True,Remote
5105,2022,Senior-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Remote
5106,2022,Senior-level,Full-time,Machine Learning Engineer,204500,United States,Medium,machine learning,True,Onsite
5107,2022,Senior-level,Full-time,Machine Learning Engineer,142200,United States,Medium,machine learning,True,Onsite
5108,2022,Mid-level,Full-time,Research Engineer,240000,United States,Medium,data science,True,Remote
5109,2022,Entry-level,Part-time,Data Analyst,125404,United States,Small,data analytics,True,Hybrid
5110,2022,Senior-level,Full-time,Data Engineer,300000,United States,Medium,data engineering,True,Onsite
5111,2022,Senior-level,Full-time,Data Engineer,130000,United States,Medium,data engineering,True,Onsite
5112,2022,Senior-level,Full-time,Data Engineer,195000,United States,Medium,data engineering,True,Remote
5113,2022,Senior-level,Full-time,Data Engineer,175000,United States,Medium,data engineering,True,Remote
5114,2022,Senior-level,Full-time,Data Engineer,155000,United States,Medium,data engineering,True,Onsite
5115,2022,Senior-level,Full-time,Data Engineer,110000,United States,Medium,data engineering,True,Onsite
5116,2022,Senior-level,Full-time,Data Operations Analyst,123000,United States,Medium,data analytics,True,Onsite
5117,2022,Senior-level,Full-time,Data Operations Analyst,92250,United States,Medium,data analytics,True,Onsite
5118,2022,Senior-level,Full-time,Data Engineer,170000,United States,Medium,data engineering,True,Onsite
5119,2022,Senior-level,Full-time,Data Engineer,150000,United States,Medium,data engineering,True,Onsite
5120,2022,Mid-level,Full-time,ML Engineer,180000,United States,Medium,machine learning,True,Remote
5121,2022,Mid-level,Full-time,ML Engineer,100000,United States,Medium,machine learning,True,Remote
5122,2022,Senior-level,Full-time,Data Engineer,97000,United States,Medium,data engineering,True,Remote
5123,2022,Senior-level,Full-time,Data Engineer,90000,United States,Medium,data engineering,True,Remote
5124,2022,Senior-level,Full-time,Data Engineer,200000,United States,Medium,data engineering,True,Onsite
5125,2022,Senior-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Onsite
5126,2022,Senior-level,Full-time,Machine Learning Engineer,210000,United States,Medium,machine learning,True,Remote
5127,2022,Senior-level,Full-time,Machine Learning Engineer,180000,United States,Medium,machine learning,True,Remote
5128,2022,Senior-level,Full-time,Data Engineer,260000,United States,Medium,data engineering,True,Onsite
5129,2022,Senior-level,Full-time,Data Engineer,180000,United States,Medium,data engineering,True,Onsite
5130,2022,Executive/Director,Full-time,Analytics Engineer,210000,United States,Medium,data analytics,True,Remote
5131,2022,Executive/Director,Full-time,Analytics Engineer,157000,United States,Medium,data analytics,True,Remote
5132,2022,Entry-level,Full-time,Data Scientist,180000,United States,Medium,data science,True,Remote
5133,2022,Entry-level,Full-time,Data Scientist,100000,United States,Medium,data science,True,Remote
5134,2022,Mid-level,Full-time,Data Analyst,80000,United States,Medium,data analytics,True,Onsite
5135,2022,Mid-level,Full-time,Data Analyst,52500,United States,Medium,data analytics,True,Onsite
5136,2022,Senior-level,Full-time,Data Architect,128000,United States,Medium,analytics architect,True,Onsite
5137,2022,Senior-level,Full-time,Data Architect,81500,United States,Medium,analytics architect,True,Onsite
5138,2022,Senior-level,Full-time,Data Operations Engineer,105000,United States,Medium,data engineering,True,Onsite
5139,2022,Senior-level,Full-time,Data Operations Engineer,70000,United States,Medium,data engineering,True,Onsite
5140,2022,Senior-level,Full-time,Data Scientist,175000,United States,Medium,data science,True,Onsite
5141,2022,Senior-level,Full-time,Data Scientist,122500,United States,Medium,data science,True,Onsite
5142,2022,Senior-level,Full-time,Data Engineer,171000,United States,Medium,data engineering,True,Onsite
5143,2022,Senior-level,Full-time,Data Engineer,117000,United States,Medium,data engineering,True,Onsite
5144,2022,Senior-level,Full-time,Data Scientist,202800,United States,Large,data science,True,Onsite
5145,2022,Senior-level,Full-time,Data Scientist,104300,United States,Large,data science,True,Onsite
5146,2022,Senior-level,Full-time,Data Analyst,50432,Spain,Medium,data analytics,False,Onsite
5147,2022,Senior-level,Full-time,Data Analyst,36773,Spain,Medium,data analytics,False,Onsite
5148,2022,Senior-level,Full-time,Data Engineer,197000,United States,Medium,data engineering,True,Onsite
5149,2022,Senior-level,Full-time,Data Engineer,99000,United States,Medium,data engineering,True,Onsite
5150,2022,Senior-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Onsite
5151,2022,Senior-level,Full-time,Data Engineer,110000,United States,Medium,data engineering,True,Onsite
5152,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
5153,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
5154,2022,Mid-level,Full-time,Data Scientist,30000,Mexico,Large,data science,False,Remote
5155,2022,Mid-level,Full-time,Analytics Engineer,78000,Brazil,Medium,data analytics,False,Remote
5156,2022,Mid-level,Full-time,Analytics Engineer,48000,Brazil,Medium,data analytics,False,Remote
5157,2022,Senior-level,Full-time,Data Engineer,170000,United States,Medium,data engineering,True,Onsite
5158,2022,Senior-level,Full-time,Data Engineer,130000,United States,Medium,data engineering,True,Onsite
5159,2022,Senior-level,Full-time,Data Analyst,150000,United States,Medium,data analytics,True,Onsite
5160,2022,Senior-level,Full-time,Data Analyst,95000,United States,Medium,data analytics,True,Onsite
5161,2022,Mid-level,Full-time,Data Engineer,78000,Brazil,Medium,data engineering,False,Remote
5162,2022,Mid-level,Full-time,Data Engineer,42000,Brazil,Medium,data engineering,False,Remote
5163,2022,Senior-level,Full-time,Data Architect,345600,United States,Medium,analytics architect,True,Onsite
5164,2022,Senior-level,Full-time,Data Architect,230400,United States,Medium,analytics architect,True,Onsite
5165,2022,Senior-level,Full-time,Data Engineer,145000,United States,Medium,data engineering,True,Onsite
5166,2022,Senior-level,Full-time,Data Engineer,115000,United States,Medium,data engineering,True,Onsite
5167,2022,Mid-level,Full-time,BI Analyst,78000,Brazil,Medium,data analytics,False,Remote
5168,2022,Mid-level,Full-time,BI Analyst,48000,Brazil,Medium,data analytics,False,Remote
5169,2022,Senior-level,Full-time,Data Analyst,175950,United States,Medium,data analytics,True,Remote
5170,2022,Senior-level,Full-time,Data Analyst,130050,United States,Medium,data analytics,True,Remote
5171,2022,Senior-level,Full-time,Data Engineer,205600,United States,Large,data engineering,True,Onsite
5172,2022,Senior-level,Full-time,Data Engineer,105700,United States,Large,data engineering,True,Onsite
5173,2022,Senior-level,Full-time,Data Analyst,236600,United States,Medium,data analytics,True,Remote
5174,2022,Senior-level,Full-time,Data Analyst,89200,United States,Medium,data analytics,True,Remote
5175,2022,Mid-level,Full-time,Data Scientist,84000,Brazil,Medium,data science,False,Remote
5176,2022,Mid-level,Full-time,Data Scientist,54000,Brazil,Medium,data science,False,Remote
5177,2022,Entry-level,Full-time,Data Scientist,80000,United States,Large,data science,True,Remote
5178,2022,Senior-level,Full-time,Marketing Data Analyst,200000,Great Britain,Small,data analytics,False,Remote
5179,2022,Entry-level,Full-time,Data Scientist,73742,Canada,Large,data science,True,Remote
5180,2022,Senior-level,Full-time,Data Science Lead,165000,United States,Small,data science,True,Hybrid
5181,2022,Entry-level,Full-time,Data Scientist,33246,Great Britain,Large,data science,False,Hybrid
5182,2022,Senior-level,Full-time,Data Engineer,185900,United States,Medium,data engineering,True,Onsite
5183,2022,Senior-level,Full-time,Data Engineer,129300,United States,Medium,data engineering,True,Onsite
5184,2022,Senior-level,Full-time,Data Analyst,169000,United States,Medium,data analytics,True,Onsite
5185,2022,Senior-level,Full-time,Data Analyst,110600,United States,Medium,data analytics,True,Onsite
5186,2021,Mid-level,Full-time,Data Engineer,75050,Australia,Large,data engineering,False,Hybrid
5187,2022,Senior-level,Full-time,Data Engineer,225000,United States,Medium,data engineering,True,Onsite
5188,2022,Senior-level,Full-time,Data Engineer,184100,United States,Medium,data engineering,True,Onsite
5189,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
5190,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
5191,2022,Senior-level,Full-time,Data Scientist,225000,United States,Medium,data science,True,Onsite
5192,2022,Senior-level,Full-time,Data Scientist,156400,United States,Medium,data science,True,Onsite
5193,2022,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
5194,2022,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
5195,2022,Entry-level,Full-time,Machine Learning Engineer,108000,United States,Small,machine learning,True,Onsite
5196,2022,Senior-level,Full-time,Data Scientist,155000,United States,Medium,data science,True,Remote
